gpt-3.5-turbo_IndependentSwapCF_response,gpt-3.5-turbo_IndependentSwapCF_mitigation_response,gpt-3.5-turbo_IndependentSwapCF_inline_response,gpt-3.5-turbo_IndependentSwapCF_CoT_response,gpt-3.5-turbo_IndependentSwapCF_EXM,gpt-3.5-turbo_IndependentSwapCF_mitigation_EXM,gpt-3.5-turbo_IndependentSwapCF_inline_EXM,gpt-3.5-turbo_IndependentSwapCF_CoT_EXM,gpt-3.5-turbo_IndependentSwapCF_retrieval,gpt-3.5-turbo_IndependentSwapCF_mitigation_retrieval,gpt-3.5-turbo_IndependentSwapCF_inline_retrieval,gpt-3.5-turbo_IndependentSwapCF_CoT_retrieval,gpt-3.5-turbo_IndependentSwapCF_bleu,gpt-3.5-turbo_IndependentSwapCF_mitigation_bleu,gpt-3.5-turbo_IndependentSwapCF_inline_bleu,gpt-3.5-turbo_IndependentSwapCF_CoT_bleu
"['public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }']","['public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }']","['public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated(); ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }']","['public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated() ; ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated() ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated() ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated() ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated() ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated() ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated() ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated() ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated() ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }', 'public void testErrorReceived() { TestException ex = new TestException(""boo""); TestObserver<Object> ts = new TestObserver<Object>(); Flowable.error(ex).ignoreElements().subscribe(ts); ts.assertNoValues(); ts.assertTerminated() ts.assertError(TestException.class); ts.assertErrorMessage(""boo""); }']",True,True,True,True,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
"['public void init() { ITEMS = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(ITEMS); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { ITEMS = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(ITEMS); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { ITEMS = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(ITEMS); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { ITEMS = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(ITEMS); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { ITEMS = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(ITEMS); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }']","['public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }']","['public void init() { List<String> items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { List<String> items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { List<String> items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { List<String> items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { List<String> items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { List<String> items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { List<String> items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { List<String> items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { List<String> items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { List<String> items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }']","['public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { Items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(Items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { Items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(Items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }', 'public void init() { items = new ArrayList<>(Arrays.asList(""first"",""middle"",""last"")); dataController = new DataControllerStub(); dataProvider = DataProvider.ofCollection(items); dataView = new ListDataViewImpl(dataController); }']",True,True,False,True,False,False,False,False,0.0,0.0,0.5246229845869267,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
